,zipCode,Density,LandArea,Population,Wealthy
19470,94110,29756.6523605,2.33,69333.0,27502.0329136
19471,94107,14859.7765363,1.79,26599.0,49267.0613557
19472,94109,47045.3781513,1.19,55984.0,33224.3382216
19474,94114,21765.034965,1.43,31124.0,55081.8068693
19478,94122,23738.559322,2.36,56023.0,26177.8981311
19479,94109,47045.3781513,1.19,55984.0,33224.3382216
19481,94116,16871.8146718,2.59,43698.0,26774.0563184
19482,94117,23176.9230769,1.69,39169.0,38289.6465317
19485,94118,19650.7692308,1.95,38319.0,41202.501083
19486,94102,46531.3432836,0.67,31176.0,15423.1812292
19490,94116,16871.8146718,2.59,43698.0,26774.0563184
19492,94115,29483.0357143,1.12,33021.0,43106.9525756
19493,94102,46531.3432836,0.67,31176.0,15423.1812292
19494,94118,19650.7692308,1.95,38319.0,41202.501083
19497,94102,46531.3432836,0.67,31176.0,15423.1812292
19498,94133,34522.3684211,0.76,26237.0,28489.6979456
19502,94118,19650.7692308,1.95,38319.0,41202.501083
19505,94121,13377.5974026,3.08,41203.0,29058.4811543
19506,94121,13377.5974026,3.08,41203.0,29058.4811543
19507,94104,5075.0,0.08,406.0,282913.581281
19510,94124,6895.74036511,4.93,33996.0,13046.1346629
19511,94110,29756.6523605,2.33,69333.0,27502.0329136
19512,94122,23738.559322,2.36,56023.0,26177.8981311
19513,94110,29756.6523605,2.33,69333.0,27502.0329136
19519,94124,6895.74036511,4.93,33996.0,13046.1346629
19521,94112,23633.0357143,3.36,79407.0,18441.9432796
19522,94124,6895.74036511,4.93,33996.0,13046.1346629
19523,94127,10897.740113,1.77,19289.0,43491.6667531
19524,94110,29756.6523605,2.33,69333.0,27502.0329136
19525,94121,13377.5974026,3.08,41203.0,29058.4811543
19526,94107,14859.7765363,1.79,26599.0,49267.0613557
19527,94124,6895.74036511,4.93,33996.0,13046.1346629
19530,94122,23738.559322,2.36,56023.0,26177.8981311
19531,94115,29483.0357143,1.12,33021.0,43106.9525756
19533,94121,13377.5974026,3.08,41203.0,29058.4811543
19536,94110,29756.6523605,2.33,69333.0,27502.0329136
19537,94117,23176.9230769,1.69,39169.0,38289.6465317
19539,94109,47045.3781513,1.19,55984.0,33224.3382216
19540,94110,29756.6523605,2.33,69333.0,27502.0329136
19541,94134,16999.1666667,2.4,40798.0,16602.7983725
19543,94123,22635.2941176,1.02,23088.0,71547.6329695
19544,94107,14859.7765363,1.79,26599.0,49267.0613557
19545,94118,19650.7692308,1.95,38319.0,41202.501083
19546,94110,29756.6523605,2.33,69333.0,27502.0329136
19547,94110,29756.6523605,2.33,69333.0,27502.0329136
19553,94102,46531.3432836,0.67,31176.0,15423.1812292
19556,94110,29756.6523605,2.33,69333.0,27502.0329136
19558,94134,16999.1666667,2.4,40798.0,16602.7983725
19559,94102,46531.3432836,0.67,31176.0,15423.1812292
19561,94107,14859.7765363,1.79,26599.0,49267.0613557
19564,94121,13377.5974026,3.08,41203.0,29058.4811543
19569,94122,23738.559322,2.36,56023.0,26177.8981311
19570,94116,16871.8146718,2.59,43698.0,26774.0563184
19571,94110,29756.6523605,2.33,69333.0,27502.0329136
19577,94110,29756.6523605,2.33,69333.0,27502.0329136
19581,94124,6895.74036511,4.93,33996.0,13046.1346629
19582,94102,46531.3432836,0.67,31176.0,15423.1812292
19583,94116,16871.8146718,2.59,43698.0,26774.0563184
19585,94110,29756.6523605,2.33,69333.0,27502.0329136
19589,94118,19650.7692308,1.95,38319.0,41202.501083
19592,94124,6895.74036511,4.93,33996.0,13046.1346629
19593,94118,19650.7692308,1.95,38319.0,41202.501083
19594,94117,23176.9230769,1.69,39169.0,38289.6465317
19599,94118,19650.7692308,1.95,38319.0,41202.501083
19600,94134,16999.1666667,2.4,40798.0,16602.7983725
19602,94117,23176.9230769,1.69,39169.0,38289.6465317
19603,94124,6895.74036511,4.93,33996.0,13046.1346629
19606,94102,46531.3432836,0.67,31176.0,15423.1812292
19607,94112,23633.0357143,3.36,79407.0,18441.9432796
19608,94115,29483.0357143,1.12,33021.0,43106.9525756
19611,94127,10897.740113,1.77,19289.0,43491.6667531
19612,94109,47045.3781513,1.19,55984.0,33224.3382216
19616,94121,13377.5974026,3.08,41203.0,29058.4811543
19620,94112,23633.0357143,3.36,79407.0,18441.9432796
19623,94110,29756.6523605,2.33,69333.0,27502.0329136
19625,94122,23738.559322,2.36,56023.0,26177.8981311
19627,94122,23738.559322,2.36,56023.0,26177.8981311
19632,94115,29483.0357143,1.12,33021.0,43106.9525756
19634,94103,19977.9411765,1.36,27170.0,23481.6626426
19635,94121,13377.5974026,3.08,41203.0,29058.4811543
19637,94117,23176.9230769,1.69,39169.0,38289.6465317
19638,94117,23176.9230769,1.69,39169.0,38289.6465317
19644,94103,19977.9411765,1.36,27170.0,23481.6626426
19646,94117,23176.9230769,1.69,39169.0,38289.6465317
19648,94112,23633.0357143,3.36,79407.0,18441.9432796
19650,94118,19650.7692308,1.95,38319.0,41202.501083
19651,94124,6895.74036511,4.93,33996.0,13046.1346629
19653,94122,23738.559322,2.36,56023.0,26177.8981311
19658,94121,13377.5974026,3.08,41203.0,29058.4811543
19659,94123,22635.2941176,1.02,23088.0,71547.6329695
19660,94131,12923.5576923,2.08,26881.0,43765.7415647
19662,94133,34522.3684211,0.76,26237.0,28489.6979456
19663,94110,29756.6523605,2.33,69333.0,27502.0329136
19664,94112,23633.0357143,3.36,79407.0,18441.9432796
19668,94118,19650.7692308,1.95,38319.0,41202.501083
19671,94102,46531.3432836,0.67,31176.0,15423.1812292
19676,94134,16999.1666667,2.4,40798.0,16602.7983725
19678,94110,29756.6523605,2.33,69333.0,27502.0329136
19679,94118,19650.7692308,1.95,38319.0,41202.501083
19681,94121,13377.5974026,3.08,41203.0,29058.4811543
19684,94103,19977.9411765,1.36,27170.0,23481.6626426
19685,94127,10897.740113,1.77,19289.0,43491.6667531
19692,94107,14859.7765363,1.79,26599.0,49267.0613557
19696,94158,7260.60606061,0.66,4792.0,38522.5550918
19697,94111,10920.5882353,0.34,3713.0,70755.441422
19698,94116,16871.8146718,2.59,43698.0,26774.0563184
19701,94121,13377.5974026,3.08,41203.0,29058.4811543
19704,94109,47045.3781513,1.19,55984.0,33224.3382216
19705,94102,46531.3432836,0.67,31176.0,15423.1812292
19712,94127,10897.740113,1.77,19289.0,43491.6667531
19714,94134,16999.1666667,2.4,40798.0,16602.7983725
19715,94109,47045.3781513,1.19,55984.0,33224.3382216
19717,94121,13377.5974026,3.08,41203.0,29058.4811543
19718,94134,16999.1666667,2.4,40798.0,16602.7983725
19719,94102,46531.3432836,0.67,31176.0,15423.1812292
19720,94116,16871.8146718,2.59,43698.0,26774.0563184
19722,94103,19977.9411765,1.36,27170.0,23481.6626426
19723,94111,10920.5882353,0.34,3713.0,70755.441422
19727,94103,19977.9411765,1.36,27170.0,23481.6626426
19728,94122,23738.559322,2.36,56023.0,26177.8981311
19729,94114,21765.034965,1.43,31124.0,55081.8068693
19730,94109,47045.3781513,1.19,55984.0,33224.3382216
19731,94102,46531.3432836,0.67,31176.0,15423.1812292
19738,94103,19977.9411765,1.36,27170.0,23481.6626426
19739,94107,14859.7765363,1.79,26599.0,49267.0613557
19740,94131,12923.5576923,2.08,26881.0,43765.7415647
19743,94124,6895.74036511,4.93,33996.0,13046.1346629
19744,94110,29756.6523605,2.33,69333.0,27502.0329136
19746,94117,23176.9230769,1.69,39169.0,38289.6465317
19747,94122,23738.559322,2.36,56023.0,26177.8981311
19749,94107,14859.7765363,1.79,26599.0,49267.0613557
19751,94134,16999.1666667,2.4,40798.0,16602.7983725
19756,94116,16871.8146718,2.59,43698.0,26774.0563184
19757,94103,19977.9411765,1.36,27170.0,23481.6626426
19758,94116,16871.8146718,2.59,43698.0,26774.0563184
19760,94134,16999.1666667,2.4,40798.0,16602.7983725
19761,94107,14859.7765363,1.79,26599.0,49267.0613557
19762,94110,29756.6523605,2.33,69333.0,27502.0329136
19764,94109,47045.3781513,1.19,55984.0,33224.3382216
19766,94112,23633.0357143,3.36,79407.0,18441.9432796
19767,94118,19650.7692308,1.95,38319.0,41202.501083
19768,94118,19650.7692308,1.95,38319.0,41202.501083
19770,94121,13377.5974026,3.08,41203.0,29058.4811543
19771,94121,13377.5974026,3.08,41203.0,29058.4811543
19775,94118,19650.7692308,1.95,38319.0,41202.501083
19776,94114,21765.034965,1.43,31124.0,55081.8068693
19777,94107,14859.7765363,1.79,26599.0,49267.0613557
19779,94123,22635.2941176,1.02,23088.0,71547.6329695
19782,94103,19977.9411765,1.36,27170.0,23481.6626426
19783,94110,29756.6523605,2.33,69333.0,27502.0329136
19784,94109,47045.3781513,1.19,55984.0,33224.3382216
19786,94110,29756.6523605,2.33,69333.0,27502.0329136
19787,94127,10897.740113,1.77,19289.0,43491.6667531
19792,94117,23176.9230769,1.69,39169.0,38289.6465317
19793,94127,10897.740113,1.77,19289.0,43491.6667531
19794,94102,46531.3432836,0.67,31176.0,15423.1812292
19796,94123,22635.2941176,1.02,23088.0,71547.6329695
19798,94111,10920.5882353,0.34,3713.0,70755.441422
19799,94108,50992.5925926,0.27,13768.0,50804.5254939
19805,94118,19650.7692308,1.95,38319.0,41202.501083
19806,94103,19977.9411765,1.36,27170.0,23481.6626426
19809,94124,6895.74036511,4.93,33996.0,13046.1346629
19810,94115,29483.0357143,1.12,33021.0,43106.9525756
19812,94127,10897.740113,1.77,19289.0,43491.6667531
19814,94118,19650.7692308,1.95,38319.0,41202.501083
19815,94109,47045.3781513,1.19,55984.0,33224.3382216
19817,94134,16999.1666667,2.4,40798.0,16602.7983725
19819,94112,23633.0357143,3.36,79407.0,18441.9432796
19821,94115,29483.0357143,1.12,33021.0,43106.9525756
19822,94104,5075.0,0.08,406.0,282913.581281
19829,94107,14859.7765363,1.79,26599.0,49267.0613557
19830,94121,13377.5974026,3.08,41203.0,29058.4811543
19831,94115,29483.0357143,1.12,33021.0,43106.9525756
19835,94127,10897.740113,1.77,19289.0,43491.6667531
19838,94116,16871.8146718,2.59,43698.0,26774.0563184
19840,94109,47045.3781513,1.19,55984.0,33224.3382216
19841,94107,14859.7765363,1.79,26599.0,49267.0613557
19844,94112,23633.0357143,3.36,79407.0,18441.9432796
19845,94111,10920.5882353,0.34,3713.0,70755.441422
19847,94127,10897.740113,1.77,19289.0,43491.6667531
19848,94134,16999.1666667,2.4,40798.0,16602.7983725
19850,94103,19977.9411765,1.36,27170.0,23481.6626426
19852,94127,10897.740113,1.77,19289.0,43491.6667531
19853,94132,9044.69453376,3.11,28129.0,19735.4509581
19855,94103,19977.9411765,1.36,27170.0,23481.6626426
19856,94122,23738.559322,2.36,56023.0,26177.8981311
19857,94134,16999.1666667,2.4,40798.0,16602.7983725
19858,94122,23738.559322,2.36,56023.0,26177.8981311
19860,94103,19977.9411765,1.36,27170.0,23481.6626426
19863,94116,16871.8146718,2.59,43698.0,26774.0563184
19865,94134,16999.1666667,2.4,40798.0,16602.7983725
19867,94110,29756.6523605,2.33,69333.0,27502.0329136
19869,94121,13377.5974026,3.08,41203.0,29058.4811543
19871,94127,10897.740113,1.77,19289.0,43491.6667531
19873,94123,22635.2941176,1.02,23088.0,71547.6329695
19877,94110,29756.6523605,2.33,69333.0,27502.0329136
19878,94110,29756.6523605,2.33,69333.0,27502.0329136
19880,94127,10897.740113,1.77,19289.0,43491.6667531
19881,94124,6895.74036511,4.93,33996.0,13046.1346629
19886,94131,12923.5576923,2.08,26881.0,43765.7415647
19889,94112,23633.0357143,3.36,79407.0,18441.9432796
19890,94121,13377.5974026,3.08,41203.0,29058.4811543
19891,94109,47045.3781513,1.19,55984.0,33224.3382216
19892,94103,19977.9411765,1.36,27170.0,23481.6626426
19894,94124,6895.74036511,4.93,33996.0,13046.1346629
19896,94127,10897.740113,1.77,19289.0,43491.6667531
19900,94110,29756.6523605,2.33,69333.0,27502.0329136
19901,94115,29483.0357143,1.12,33021.0,43106.9525756
19902,94115,29483.0357143,1.12,33021.0,43106.9525756
19905,94102,46531.3432836,0.67,31176.0,15423.1812292
19909,94108,50992.5925926,0.27,13768.0,50804.5254939
19910,94131,12923.5576923,2.08,26881.0,43765.7415647
19911,94114,21765.034965,1.43,31124.0,55081.8068693
19912,94110,29756.6523605,2.33,69333.0,27502.0329136
19921,94122,23738.559322,2.36,56023.0,26177.8981311
19923,94110,29756.6523605,2.33,69333.0,27502.0329136
19924,94117,23176.9230769,1.69,39169.0,38289.6465317
19925,94131,12923.5576923,2.08,26881.0,43765.7415647
19927,94116,16871.8146718,2.59,43698.0,26774.0563184
19930,94103,19977.9411765,1.36,27170.0,23481.6626426
19931,94133,34522.3684211,0.76,26237.0,28489.6979456
19934,94114,21765.034965,1.43,31124.0,55081.8068693
19935,94131,12923.5576923,2.08,26881.0,43765.7415647
19939,94123,22635.2941176,1.02,23088.0,71547.6329695
19942,94116,16871.8146718,2.59,43698.0,26774.0563184
19945,94112,23633.0357143,3.36,79407.0,18441.9432796
19947,94110,29756.6523605,2.33,69333.0,27502.0329136
19949,94109,47045.3781513,1.19,55984.0,33224.3382216
19952,94103,19977.9411765,1.36,27170.0,23481.6626426
19953,94116,16871.8146718,2.59,43698.0,26774.0563184
19956,94114,21765.034965,1.43,31124.0,55081.8068693
19957,94107,14859.7765363,1.79,26599.0,49267.0613557
19960,94127,10897.740113,1.77,19289.0,43491.6667531
19963,94115,29483.0357143,1.12,33021.0,43106.9525756
19967,94117,23176.9230769,1.69,39169.0,38289.6465317
19969,94112,23633.0357143,3.36,79407.0,18441.9432796
19970,94114,21765.034965,1.43,31124.0,55081.8068693
19971,94110,29756.6523605,2.33,69333.0,27502.0329136
19972,94127,10897.740113,1.77,19289.0,43491.6667531
19973,94158,7260.60606061,0.66,4792.0,38522.5550918
19975,94134,16999.1666667,2.4,40798.0,16602.7983725
19976,94104,5075.0,0.08,406.0,282913.581281
19977,94134,16999.1666667,2.4,40798.0,16602.7983725
19978,94110,29756.6523605,2.33,69333.0,27502.0329136
19980,94107,14859.7765363,1.79,26599.0,49267.0613557
19981,94127,10897.740113,1.77,19289.0,43491.6667531
19982,94115,29483.0357143,1.12,33021.0,43106.9525756
19983,94134,16999.1666667,2.4,40798.0,16602.7983725
19984,94118,19650.7692308,1.95,38319.0,41202.501083
19985,94134,16999.1666667,2.4,40798.0,16602.7983725
19986,94103,19977.9411765,1.36,27170.0,23481.6626426
19988,94107,14859.7765363,1.79,26599.0,49267.0613557
19989,94110,29756.6523605,2.33,69333.0,27502.0329136
19991,94127,10897.740113,1.77,19289.0,43491.6667531
19992,94121,13377.5974026,3.08,41203.0,29058.4811543
19994,94127,10897.740113,1.77,19289.0,43491.6667531
19995,94110,29756.6523605,2.33,69333.0,27502.0329136
19996,94124,6895.74036511,4.93,33996.0,13046.1346629
19997,94104,5075.0,0.08,406.0,282913.581281
19998,94124,6895.74036511,4.93,33996.0,13046.1346629
19999,94103,19977.9411765,1.36,27170.0,23481.6626426
20000,94107,14859.7765363,1.79,26599.0,49267.0613557
20001,94102,46531.3432836,0.67,31176.0,15423.1812292
20002,94102,46531.3432836,0.67,31176.0,15423.1812292
20004,94124,6895.74036511,4.93,33996.0,13046.1346629
20005,94133,34522.3684211,0.76,26237.0,28489.6979456
20006,94127,10897.740113,1.77,19289.0,43491.6667531
20007,94110,29756.6523605,2.33,69333.0,27502.0329136
20008,94122,23738.559322,2.36,56023.0,26177.8981311
20009,94112,23633.0357143,3.36,79407.0,18441.9432796
20011,94116,16871.8146718,2.59,43698.0,26774.0563184
20016,94129,1383.91304348,2.3,3183.0,54101.3147974
20021,94102,46531.3432836,0.67,31176.0,15423.1812292
20025,94118,19650.7692308,1.95,38319.0,41202.501083
20029,94110,29756.6523605,2.33,69333.0,27502.0329136
20031,94114,21765.034965,1.43,31124.0,55081.8068693
20032,94127,10897.740113,1.77,19289.0,43491.6667531
20036,94132,9044.69453376,3.11,28129.0,19735.4509581
20038,94117,23176.9230769,1.69,39169.0,38289.6465317
20039,94124,6895.74036511,4.93,33996.0,13046.1346629
20040,94117,23176.9230769,1.69,39169.0,38289.6465317
20044,94103,19977.9411765,1.36,27170.0,23481.6626426
20046,94124,6895.74036511,4.93,33996.0,13046.1346629
20047,94110,29756.6523605,2.33,69333.0,27502.0329136
20048,94115,29483.0357143,1.12,33021.0,43106.9525756
20049,94131,12923.5576923,2.08,26881.0,43765.7415647
20050,94112,23633.0357143,3.36,79407.0,18441.9432796
20051,94127,10897.740113,1.77,19289.0,43491.6667531
20053,94102,46531.3432836,0.67,31176.0,15423.1812292
20054,94110,29756.6523605,2.33,69333.0,27502.0329136
20061,94115,29483.0357143,1.12,33021.0,43106.9525756
20062,94122,23738.559322,2.36,56023.0,26177.8981311
20063,94121,13377.5974026,3.08,41203.0,29058.4811543
20065,94114,21765.034965,1.43,31124.0,55081.8068693
20068,94127,10897.740113,1.77,19289.0,43491.6667531
20074,94117,23176.9230769,1.69,39169.0,38289.6465317
20077,94122,23738.559322,2.36,56023.0,26177.8981311
20078,94117,23176.9230769,1.69,39169.0,38289.6465317
20079,94116,16871.8146718,2.59,43698.0,26774.0563184
20080,94123,22635.2941176,1.02,23088.0,71547.6329695
20081,94110,29756.6523605,2.33,69333.0,27502.0329136
20086,94124,6895.74036511,4.93,33996.0,13046.1346629
20087,94114,21765.034965,1.43,31124.0,55081.8068693
20090,94127,10897.740113,1.77,19289.0,43491.6667531
20091,94110,29756.6523605,2.33,69333.0,27502.0329136
20092,94104,5075.0,0.08,406.0,282913.581281
20095,94109,47045.3781513,1.19,55984.0,33224.3382216
20096,94116,16871.8146718,2.59,43698.0,26774.0563184
20097,94107,14859.7765363,1.79,26599.0,49267.0613557
20099,94110,29756.6523605,2.33,69333.0,27502.0329136
20100,94115,29483.0357143,1.12,33021.0,43106.9525756
20105,94118,19650.7692308,1.95,38319.0,41202.501083
20107,94115,29483.0357143,1.12,33021.0,43106.9525756
20109,94132,9044.69453376,3.11,28129.0,19735.4509581
20110,94115,29483.0357143,1.12,33021.0,43106.9525756
20111,94110,29756.6523605,2.33,69333.0,27502.0329136
20115,94122,23738.559322,2.36,56023.0,26177.8981311
20116,94102,46531.3432836,0.67,31176.0,15423.1812292
20117,94110,29756.6523605,2.33,69333.0,27502.0329136
20118,94103,19977.9411765,1.36,27170.0,23481.6626426
20120,94110,29756.6523605,2.33,69333.0,27502.0329136
20127,94110,29756.6523605,2.33,69333.0,27502.0329136
20129,94127,10897.740113,1.77,19289.0,43491.6667531
20132,94111,10920.5882353,0.34,3713.0,70755.441422
20133,94110,29756.6523605,2.33,69333.0,27502.0329136
20134,94133,34522.3684211,0.76,26237.0,28489.6979456
20135,94124,6895.74036511,4.93,33996.0,13046.1346629
20137,94110,29756.6523605,2.33,69333.0,27502.0329136
20138,94112,23633.0357143,3.36,79407.0,18441.9432796
20139,94102,46531.3432836,0.67,31176.0,15423.1812292
20141,94103,19977.9411765,1.36,27170.0,23481.6626426
20144,94112,23633.0357143,3.36,79407.0,18441.9432796
20145,94131,12923.5576923,2.08,26881.0,43765.7415647
20146,94102,46531.3432836,0.67,31176.0,15423.1812292
20147,94102,46531.3432836,0.67,31176.0,15423.1812292
20148,94116,16871.8146718,2.59,43698.0,26774.0563184
20150,94103,19977.9411765,1.36,27170.0,23481.6626426
20152,94127,10897.740113,1.77,19289.0,43491.6667531
20154,94131,12923.5576923,2.08,26881.0,43765.7415647
20155,94124,6895.74036511,4.93,33996.0,13046.1346629
20156,94131,12923.5576923,2.08,26881.0,43765.7415647
20157,94114,21765.034965,1.43,31124.0,55081.8068693
20158,94110,29756.6523605,2.33,69333.0,27502.0329136
20159,94118,19650.7692308,1.95,38319.0,41202.501083
20162,94116,16871.8146718,2.59,43698.0,26774.0563184
20163,94121,13377.5974026,3.08,41203.0,29058.4811543
20166,94123,22635.2941176,1.02,23088.0,71547.6329695
20167,94131,12923.5576923,2.08,26881.0,43765.7415647
20169,94114,21765.034965,1.43,31124.0,55081.8068693
20170,94110,29756.6523605,2.33,69333.0,27502.0329136
20172,94116,16871.8146718,2.59,43698.0,26774.0563184
20173,94134,16999.1666667,2.4,40798.0,16602.7983725
20174,94127,10897.740113,1.77,19289.0,43491.6667531
20175,94117,23176.9230769,1.69,39169.0,38289.6465317
20177,94102,46531.3432836,0.67,31176.0,15423.1812292
20178,94117,23176.9230769,1.69,39169.0,38289.6465317
20180,94121,13377.5974026,3.08,41203.0,29058.4811543
20181,94122,23738.559322,2.36,56023.0,26177.8981311
20182,94105,15800.0,0.37,5846.0,88364.2718098
20183,94124,6895.74036511,4.93,33996.0,13046.1346629
20184,94121,13377.5974026,3.08,41203.0,29058.4811543
20185,94107,14859.7765363,1.79,26599.0,49267.0613557
20187,94121,13377.5974026,3.08,41203.0,29058.4811543
20188,94127,10897.740113,1.77,19289.0,43491.6667531
20189,94117,23176.9230769,1.69,39169.0,38289.6465317
20191,94107,14859.7765363,1.79,26599.0,49267.0613557
20192,94102,46531.3432836,0.67,31176.0,15423.1812292
20193,94109,47045.3781513,1.19,55984.0,33224.3382216
20194,94105,15800.0,0.37,5846.0,88364.2718098
20197,94116,16871.8146718,2.59,43698.0,26774.0563184
